    rs_total	    vs_total	ids_bound_membs	  id_group_halo	clus
 0.572327375	 0.559881038	 68000000000784	 68000000000091	0001
 0.742886934	 0.779263127	 79000000002235	 79000000000224	0001
 0.745295940	 0.367597254	 91000000000704	 91000000000041	0001
 0.515024016	 0.436870796	 91000000005221	 91000000000041	0001
 0.623730539	 0.698702440	 91000000005221	 91000000000704	0001
 0.945318909	 0.185680195	 92000000001676	 92000000000007	0001
 1.599331919	 0.440760781	 92000000002986	 92000000000007	0001
 0.206821996	 2.102419833	 94000000001239	 94000000000020	0001
 0.439201030	 0.426664439	 94000000001746	 94000000000020	0001
 0.824682879	 0.866232837	 94000000002457	 94000000000256	0001
 0.178451190	 0.352809638	 95000000000090	 95000000000005	0001
 0.950472761	 0.115660986	 95000000000180	 95000000000005	0001
 1.181780203	 0.584064433	 95000000000602	 95000000000005	0001
 1.230395478	 0.637668121	 95000000000881	 95000000000005	0001
 1.537347571	 0.363816824	 95000000001302	 95000000000005	0001
 0.491037384	 1.348855156	 95000000001963	 95000000000005	0001
 0.781012166	 0.672829371	 95000000003690	 95000000000005	0001
 1.165262901	 0.444980926	 95000000004151	 95000000000005	0001
 0.441589070	 0.868797719	 95000000004179	 95000000000005	0001
 0.528382667	 0.655656104	 95000000000204	 95000000000034	0001
 0.635654015	 0.772037357	 95000000000633	 95000000000034	0001
 0.657657977	 0.703584187	 95000000001484	 95000000000034	0001
 0.124520851	 2.067102103	 95000000001608	 95000000000034	0001
 0.077864425	 0.689105980	 95000000001773	 95000000000062	0001
 0.801229773	 0.990700038	 95000000003058	 95000000000062	0001
 0.537839240	 0.798260018	 95000000005492	 95000000000062	0001
 0.387132682	 1.703763515	 97000000001813	 97000000000143	0001
 0.336965834	 1.300001453	 97000000003059	 97000000000143	0001
 0.241690169	 2.150881436	 97000000001483	 97000000000195	0001
 0.677130267	 0.929489596	 97000000001737	 97000000000195	0001
 0.311008374	 0.837226074	 97000000002281	 97000000000207	0001
 0.208572412	 0.368221858	 97000000002012	 97000000000310	0001
 0.170264697	 1.558971300	 99000000001310	 99000000000061	0001
 0.272970038	 0.389504252	 99000000001341	 99000000000061	0001
 0.843897709	 0.965926616	 99000000001380	 99000000000061	0001
 0.140949447	 1.875858076	 99000000001577	 99000000000061	0001
 0.476895515	 1.663228522	102000000000570	102000000000094	0001
 0.501202298	 1.426120310	102000000002132	102000000000094	0001
 0.222606337	 1.970475221	102000000002480	102000000000094	0001
 0.115988112	 2.441729816	103000000002525	103000000000323	0001
 0.607031303	 1.105456759	107000000003209	107000000000045	0001
 0.684511308	 1.010139888	107000000001419	107000000000348	0001
 0.394353276	 1.650355935	107000000003651	107000000000742	0001
 0.674030820	 1.288223228	108000000000203	108000000000012	0001
 1.337539522	 0.409356927	108000000000410	108000000000012	0001
 0.481333281	 0.604916224	108000000000924	108000000000012	0001
 0.617822676	 0.643284669	108000000001244	108000000000012	0001
 0.600245147	 1.255202590	108000000002616	108000000000012	0001
 0.873659359	 0.716895525	108000000003184	108000000000012	0001
 0.163982847	 1.926405390	108000000003797	108000000000012	0001
 0.163817520	 0.452239328	109000000000148	109000000000010	0001
 0.304473863	 1.222720245	109000000000344	109000000000010	0001
 1.795407428	 0.496191511	109000000000490	109000000000010	0001
 1.366582393	 0.676682092	109000000000671	109000000000010	0001
 0.513393908	 0.704838450	109000000000992	109000000000010	0001
 0.599467666	 0.149393488	109000000001096	109000000000010	0001
 0.755660710	 1.183698897	109000000001358	109000000000010	0001
 0.667551332	 1.239047442	109000000001688	109000000000010	0001
 0.702149365	 1.046882671	109000000002051	109000000000010	0001
 0.277150587	 0.773767448	109000000002389	109000000000010	0001
 0.396374190	 1.613684562	109000000002739	109000000000010	0001
 0.212792453	 1.582934206	109000000003705	109000000000010	0001
 0.651715300	 0.839250086	110000000002351	110000000000316	0001
 0.607475604	 0.757198085	111000000002995	111000000000098	0001
 0.156873852	 0.146474427	111000000002032	111000000000406	0001
 0.428041322	 0.321436964	111000000002247	111000000000406	0001
 1.027342029	 0.774572546	112000000001848	112000000000166	0001
 0.153302682	 1.550064827	112000000003566	112000000000477	0001
 0.326021239	 1.232710069	114000000001263	114000000000051	0001
 0.387025504	 1.331301260	114000000001846	114000000000051	0001
 0.525303572	 0.468016043	116000000000019	116000000000003	0001
 0.668287702	 0.708029946	116000000000114	116000000000003	0001
 0.197349945	 2.076239625	116000000000117	116000000000003	0001
 0.450604768	 1.683953034	116000000000132	116000000000003	0001
 1.586886163	 0.608957783	116000000000356	116000000000003	0001
 0.361795117	 0.387559750	116000000000366	116000000000003	0001
 0.742245759	 0.581090178	116000000000544	116000000000003	0001
 0.899542325	 0.172418235	116000000000568	116000000000003	0001
 0.642837528	 0.600083962	116000000000580	116000000000003	0001
 0.515984066	 1.275613959	116000000000674	116000000000003	0001
 0.769085973	 0.560740658	116000000000705	116000000000003	0001
 0.349281323	 0.528986560	116000000000723	116000000000003	0001
 0.492017010	 1.403846862	116000000001017	116000000000003	0001
 0.492681592	 1.071354112	116000000001143	116000000000003	0001
 0.847936480	 0.942719489	116000000001197	116000000000003	0001
 0.439725609	 0.862365874	116000000001213	116000000000003	0001
 1.396847671	 0.716951082	116000000001243	116000000000003	0001
 0.184178287	 1.396243837	116000000001301	116000000000003	0001
 0.533862044	 1.410561957	116000000001334	116000000000003	0001
 1.321274783	 0.671718206	116000000001382	116000000000003	0001
 1.036358560	 0.954273296	116000000001476	116000000000003	0001
 0.609745969	 1.160326785	116000000001658	116000000000003	0001
 0.147572048	 1.158128018	116000000001685	116000000000003	0001
 0.741251863	 1.140460706	116000000001691	116000000000003	0001
 0.413406267	 1.789309491	116000000001696	116000000000003	0001
 0.688697484	 0.619748986	116000000001824	116000000000003	0001
 0.204405324	 2.182788759	116000000001846	116000000000003	0001
 0.873506125	 1.095613968	116000000001998	116000000000003	0001
 0.998140275	 0.554734389	116000000002134	116000000000003	0001
 0.686794450	 0.786186283	116000000002428	116000000000003	0001
 0.191437954	 1.364012609	116000000003023	116000000000003	0001
 0.236448003	 1.369117732	116000000003114	116000000000003	0001
 0.378613061	 1.225444343	116000000003218	116000000000003	0001
 0.721602823	 0.241507002	116000000003415	116000000000003	0001
 0.487988271	 1.535454216	116000000003481	116000000000003	0001
 0.250852877	 0.953707099	116000000003770	116000000000003	0001
 0.405189817	 0.260131132	116000000004173	116000000000003	0001
 0.312045391	 1.832367215	116000000004702	116000000000003	0001
 0.452951194	 1.503971280	116000000000283	116000000000021	0001
 0.779521089	 0.135064198	116000000000634	116000000000021	0001
 0.208760857	 2.213129482	116000000001168	116000000000021	0001
 0.175785750	 1.441766051	116000000001964	116000000000021	0001
 0.793816082	 0.894882642	116000000003932	116000000000021	0001
 0.882869848	 0.932487877	117000000000968	117000000000020	0001
 0.372912164	 1.199332472	117000000001834	117000000000020	0001
 1.399385180	 0.647231243	117000000002086	117000000000020	0001
 1.156453367	 0.559103530	117000000004162	117000000000020	0001
 0.692065996	 0.536016278	117000000000297	117000000000049	0001
 0.489088539	 0.288593337	117000000001185	117000000000049	0001
 0.437377362	 1.542254015	117000000001287	117000000000049	0001
 0.205390690	 1.085422167	117000000001669	117000000000049	0001
 0.622847961	 0.622119544	117000000001793	117000000000049	0001
 0.400298882	 0.425051285	117000000004199	117000000000049	0001
 0.869729755	 1.009826845	117000000004220	117000000000049	0001
 0.750897232	 0.535925311	117000000004532	117000000000049	0001
 1.260458928	 0.596742660	117000000001185	117000000000297	0001
 0.332656316	 0.451860429	117000000001793	117000000000297	0001
 0.510752753	 0.320968106	117000000004532	117000000000297	0001
 0.702914665	 0.852918739	117000000002503	117000000001114	0001
 0.224728148	 1.659731773	118000000000790	118000000000009	0001
 0.598541101	 0.959210791	118000000001107	118000000000009	0001
 0.306697316	 1.902961234	118000000001442	118000000000009	0001
 0.349956571	 0.988719411	118000000001479	118000000000009	0001
 0.527173778	 0.794861898	118000000001519	118000000000009	0001
 1.006875348	 0.986443809	118000000001974	118000000000009	0001
 0.376381085	 1.646436327	118000000002000	118000000000009	0001
 1.150390822	 0.616621945	118000000002178	118000000000009	0001
 0.640278144	 0.394109131	118000000002411	118000000000009	0001
 0.354870944	 0.406711770	118000000000295	118000000000046	0001
 0.484799266	 1.248097386	118000000000995	118000000000046	0001
 0.374664681	 1.584702254	118000000001314	118000000000046	0001
 1.016749405	 0.937782230	118000000000305	118000000000124	0001
 0.258599495	 1.559560038	118000000001783	118000000000124	0001
 0.434850745	 1.554801435	118000000004477	118000000000124	0001
 0.893650181	 0.450967423	119000000000051	119000000000009	0001
 1.089703521	 0.788725602	119000000000469	119000000000009	0001
 0.611729235	 1.036380732	119000000000682	119000000000009	0001
 0.532058480	 0.305011574	121000000000185	121000000000007	0001
 1.019133019	 0.819786034	121000000000245	121000000000007	0001
 1.111805180	 0.686725956	121000000000273	121000000000007	0001
 1.532503485	 0.238299841	121000000000358	121000000000007	0001
 0.419542879	 1.309448596	121000000000398	121000000000007	0001
 0.254313753	 0.926596858	121000000000476	121000000000007	0001
 1.421920388	 0.476364363	121000000000556	121000000000007	0001
 0.832424421	 0.799708419	121000000000823	121000000000007	0001
 0.275772864	 1.263629937	121000000000930	121000000000007	0001
 0.573933260	 1.145821558	121000000001035	121000000000007	0001
 0.378613235	 1.517857891	121000000001048	121000000000007	0001
 0.342262955	 1.076602411	121000000001349	121000000000007	0001
 0.506497459	 1.353932807	121000000001456	121000000000007	0001
 0.436114990	 0.994166717	121000000001553	121000000000007	0001
 0.185200973	 2.000053316	121000000001581	121000000000007	0001
 1.063498400	 0.594970738	121000000001602	121000000000007	0001
 0.332650853	 0.976756899	121000000001759	121000000000007	0001
 0.409389828	 0.782008806	121000000001760	121000000000007	0001
 0.359520666	 1.645504996	121000000001911	121000000000007	0001
 0.244168698	 1.073082728	121000000001955	121000000000007	0001
 1.632320889	 0.507092849	121000000002062	121000000000007	0001
 0.736326840	 0.931148903	121000000002824	121000000000007	0001
 0.885681611	 0.662194813	121000000003620	121000000000007	0001
 1.171680559	 0.658750651	121000000001456	121000000000398	0001
 0.836969244	 0.931685851	121000000003509	121000000002404	0001
 0.239435128	 0.140578365	122000000001797	122000000000086	0001
 0.641553799	 1.351693575	122000000003954	122000000000086	0001
 0.554432970	 0.980813093	123000000000037	123000000000003	0001
 1.247220951	 0.461650803	123000000000045	123000000000003	0001
 1.057904126	 0.903302259	123000000000106	123000000000003	0001
 0.320161602	 1.028449956	123000000000443	123000000000003	0001
 0.701605639	 0.894172281	123000000000535	123000000000003	0001
 1.355189816	 0.434643795	123000000000597	123000000000003	0001
 1.092755801	 0.436360433	123000000000610	123000000000003	0001
 0.914475797	 0.558100903	123000000000742	123000000000003	0001
 0.508309784	 0.739503478	123000000000843	123000000000003	0001
 0.411953204	 1.486772289	123000000000851	123000000000003	0001
 0.115667389	 2.075333308	123000000000949	123000000000003	0001
 1.121763708	 0.896076627	123000000001285	123000000000003	0001
 1.261769596	 0.612972969	123000000001369	123000000000003	0001
 0.660425908	 0.970780918	123000000001450	123000000000003	0001
 0.201653152	 1.936061377	123000000001535	123000000000003	0001
 0.426656585	 0.679193809	123000000001587	123000000000003	0001
 0.506018553	 1.412664365	123000000001605	123000000000003	0001
 0.608080087	 1.089907677	123000000001697	123000000000003	0001
 0.943878804	 0.693735372	123000000001762	123000000000003	0001
 0.144211162	 1.208316886	123000000001813	123000000000003	0001
 0.665799682	 0.163203788	123000000001901	123000000000003	0001
 0.839602669	 0.741156044	123000000001975	123000000000003	0001
 0.549000353	 1.337682836	123000000001991	123000000000003	0001
 0.422589487	 1.639210143	123000000002216	123000000000003	0001
 0.442715810	 0.730220728	123000000002259	123000000000003	0001
 0.571388030	 0.792032528	123000000002344	123000000000003	0001
 1.937477386	 0.372952919	123000000002424	123000000000003	0001
 0.997308448	 0.664640965	123000000002518	123000000000003	0001
 0.319505976	 1.145306997	123000000002879	123000000000003	0001
 0.695025631	 1.024434143	123000000003188	123000000000003	0001
 0.781209911	 0.725312133	123000000003359	123000000000003	0001
 0.709427844	 1.019919732	123000000002518	123000000000045	0001
 0.278115582	 1.117677433	123000000001463	123000000000191	0001
 1.783160071	 0.517488665	124000000000737	124000000000010	0001
 0.219668410	 1.150748576	124000000001835	124000000000010	0001
 0.442680542	 1.521213424	124000000001645	124000000000024	0001
 0.161867580	 1.341388715	124000000001854	124000000000024	0001
 0.458564884	 0.882035316	124000000002075	124000000000024	0001
 0.687184664	 0.435746015	124000000003643	124000000000024	0001
 0.944496706	 0.685525883	124000000001977	124000000000030	0001
 0.855782084	 0.911361551	124000000000253	124000000000042	0001
 0.227050044	 1.575287765	124000000002338	124000000000042	0001
 0.480105096	 1.398663031	124000000003313	124000000000042	0001
 0.739915512	 0.835810971	125000000000244	125000000000057	0001
 0.670402717	 0.077337426	125000000000826	125000000000081	0001
 0.291140955	 1.272992798	125000000002851	125000000000081	0001
 0.478270291	 1.365002745	125000000001136	125000000000141	0001
 0.845349488	 0.743747899	126000000003335	126000000001537	0001
 0.107164557	 0.638525033	127000000002443	127000000000491	0001
 1.452315047	 0.334572493	128000000002550	128000000001846	0001
 0.885370894	 1.019134140	 65000000001385	 65000000000038	0002
 0.402328890	 0.850380737	 67000000002016	 67000000000486	0002
 0.389057371	 1.486516288	 74000000001394	 74000000000010	0002
 0.374465489	 0.870731488	 74000000001954	 74000000000010	0002
 1.068438229	 0.659162535	 74000000002036	 74000000000010	0002
 0.179548104	 2.078572968	 74000000002226	 74000000000010	0002
 0.516952997	 0.754571584	 75000000000842	 75000000000010	0002
 0.852679928	 0.685043795	 77000000001444	 77000000000298	0002
 0.160687508	 1.083027804	 78000000001330	 78000000000152	0002
 0.287331671	 1.505703407	 79000000002434	 79000000000195	0002
 0.229516880	 1.130503870	 81000000000371	 81000000000008	0002
 0.253222216	 2.336323951	 81000000000642	 81000000000008	0002
 0.535703464	 1.528620645	 81000000001830	 81000000000008	0002
 0.909292071	 1.015462426	 81000000003361	 81000000000008	0002
 0.381304232	 1.030886126	 81000000001970	 81000000000339	0002
 0.519737770	 0.241806747	 84000000002350	 84000000002185	0002
 0.347707155	 0.526959579	 85000000000185	 85000000000030	0002
 0.775092294	 0.894032480	 85000000001539	 85000000000030	0002
 0.225446395	 1.064586659	 85000000001089	 85000000000092	0002
 0.548673090	 1.312977244	 87000000000496	 87000000000110	0002
 0.702525001	 0.933847067	 89000000000348	 89000000000024	0002
 0.329189855	 0.537796944	 89000000000546	 89000000000024	0002
 0.114138435	 0.745078438	 90000000002668	 90000000000185	0002
 0.636613255	 0.681489742	 92000000000168	 92000000000010	0002
 0.309146983	 1.752582813	 92000000000651	 92000000000010	0002
 0.280685114	 1.753346670	 92000000001182	 92000000000010	0002
 0.234672229	 2.274626800	 92000000001371	 92000000000010	0002
 0.670752434	 0.618664077	 92000000002201	 92000000000010	0002
 0.336351465	 1.777647495	 92000000003461	 92000000000010	0002
 0.424318215	 1.484669673	 92000000004821	 92000000000010	0002
 0.688782828	 0.481498883	 92000000000219	 92000000000082	0002
 0.763877902	 0.665489817	 92000000000943	 92000000000082	0002
 0.280576502	 1.525306074	 92000000001819	 92000000000082	0002
 0.301491286	 0.209131817	 92000000003319	 92000000000807	0002
 0.227756274	 1.089674639	 93000000001582	 93000000000061	0002
 0.278419747	 1.380845527	 93000000001197	 93000000000171	0002
 0.381300008	 0.493667665	 93000000001064	 93000000000226	0002
 0.319953534	 0.113435079	 93000000003712	 93000000001877	0002
 0.870145125	 0.991264017	 94000000000146	 94000000000015	0002
 0.396429508	 1.764074519	 94000000000674	 94000000000015	0002
 0.636377585	 1.230474728	 94000000001679	 94000000000015	0002
 0.115787706	 1.187370327	 94000000002217	 94000000000015	0002
 0.224861777	 0.545813920	 94000000002328	 94000000000015	0002
 0.630684616	 0.965884613	 96000000001183	 96000000000079	0002
 0.827306634	 1.085838654	 96000000002401	 96000000000079	0002
 0.234746886	 1.327642580	 96000000002330	 96000000000216	0002
 1.159060188	 0.505285107	 96000000000261	 96000000000252	0002
 0.160991791	 1.305784454	 96000000002502	 96000000000252	0002
 0.543338618	 0.371844321	 96000000001344	 96000000000427	0002
 0.762184409	 0.700616319	 96000000002401	 96000000001183	0002
 1.077815797	 0.521017291	 97000000000021	 97000000000004	0002
 0.683551886	 1.160026792	 97000000000238	 97000000000004	0002
 1.146447931	 0.796086170	 97000000000546	 97000000000004	0002
 1.106921960	 0.561076352	 97000000000559	 97000000000004	0002
 0.317087832	 1.792124925	 97000000000888	 97000000000004	0002
 0.869334979	 0.692713021	 97000000001073	 97000000000004	0002
 0.830567823	 1.020322763	 97000000001294	 97000000000004	0002
 0.401250852	 1.090998121	 97000000001464	 97000000000004	0002
 1.186512445	 0.614255008	 97000000001528	 97000000000004	0002
 1.509608809	 0.657840269	 97000000001847	 97000000000004	0002
 1.353439574	 0.225503231	 97000000002215	 97000000000004	0002
 1.029810411	 0.215426439	 97000000002545	 97000000000004	0002
 1.434542453	 0.642181449	 97000000002809	 97000000000004	0002
 0.130961999	 2.323152570	 97000000002821	 97000000000004	0002
 0.256388290	 1.774718199	 97000000002947	 97000000000004	0002
 0.510442728	 0.786809677	 97000000003427	 97000000000004	0002
 0.207310555	 1.364033607	 97000000001528	 97000000000021	0002
 0.622544215	 1.153028709	 97000000002545	 97000000000021	0002
 0.449237681	 0.283887564	 97000000001894	 97000000000596	0002
 0.258846222	 0.604799233	 97000000004199	 97000000000908	0002
 1.051443937	 0.770217602	 99000000001290	 99000000000018	0002
 0.248540438	 2.311052268	 99000000003742	 99000000000018	0002
 0.507417855	 1.388023195	 99000000000206	 99000000000024	0002
 0.100616104	 1.133150378	 99000000000988	 99000000000024	0002
 0.520706891	 1.504386193	 99000000001274	 99000000000024	0002
 0.330377282	 0.270192863	 99000000001794	 99000000000206	0002
 0.428092575	 0.653558916	100000000001496	100000000000016	0002
 0.518866821	 1.491160011	100000000002882	100000000000016	0002
 0.644372355	 1.259648669	100000000003104	100000000000016	0002
 0.569272815	 0.709688489	100000000003286	100000000000016	0002
 0.553127608	 0.855195541	101000000000807	101000000000013	0002
 0.710256162	 1.022120508	101000000000983	101000000000013	0002
 0.458108625	 1.385012681	101000000002363	101000000000013	0002
 0.599009393	 0.908931045	101000000004520	101000000000013	0002
 0.548575457	 0.770380247	101000000002496	101000000000138	0002
 0.606263341	 0.997391192	102000000000414	102000000000167	0002
 0.623870281	 0.519412335	103000000000059	103000000000006	0002
 0.193214867	 1.224357486	103000000000409	103000000000006	0002
 0.549343683	 0.917880793	103000000000785	103000000000006	0002
 1.222058431	 0.438519317	103000000000966	103000000000006	0002
 0.431689979	 1.774654227	103000000001219	103000000000006	0002
 0.471671182	 0.840043356	103000000001308	103000000000006	0002
 0.468422269	 0.775302016	103000000001371	103000000000006	0002
 0.273759799	 1.253445655	103000000001914	103000000000006	0002
 0.401742829	 1.539573201	103000000002224	103000000000006	0002
 0.596028582	 1.000226372	103000000002589	103000000000006	0002
 0.898091267	 0.860694895	103000000002797	103000000000006	0002
 0.681237612	 0.460100054	103000000002902	103000000000006	0002
 0.400859286	 1.661106640	103000000003048	103000000000006	0002
 0.322766861	 0.698037266	103000000000338	103000000000038	0002
 0.959923847	 0.383143021	103000000001253	103000000000132	0002
 0.185008895	 1.096623394	103000000001344	103000000000132	0002
 0.568118344	 0.553338218	103000000001931	103000000000252	0002
 0.206743049	 0.611678707	103000000001579	103000000000297	0002
 0.635052305	 0.412707303	104000000001319	104000000000069	0002
 0.046074004	 1.943657109	105000000000243	105000000000005	0002
 0.112168665	 0.472238400	105000000000712	105000000000005	0002
 0.156328389	 2.130020801	105000000001461	105000000000005	0002
 0.362691204	 1.550062968	105000000001582	105000000000005	0002
 0.610750043	 0.572301901	105000000001681	105000000000005	0002
 0.232490273	 0.855556195	105000000001695	105000000000005	0002
 0.503622116	 1.418547537	105000000001729	105000000000005	0002
 0.394123050	 0.693303125	105000000001922	105000000000005	0002
 0.492834992	 1.453007875	105000000002260	105000000000005	0002
 0.282063024	 1.202322396	105000000002391	105000000000005	0002
 0.215680293	 0.546180685	105000000002467	105000000000005	0002
 0.595114381	 1.228299880	105000000002606	105000000000005	0002
 0.723390611	 0.164133335	105000000002626	105000000000005	0002
 0.816561200	 0.733851175	105000000002767	105000000000005	0002
 0.616000035	 1.298737686	105000000003140	105000000000005	0002
 1.065113623	 0.682725960	105000000002141	105000000000064	0002
 1.138695746	 0.576274342	105000000002379	105000000000064	0002
 0.923267328	 0.933578656	105000000000750	105000000000361	0002
 0.501172373	 0.561626655	105000000001504	105000000000901	0002
 0.516804139	 0.321263824	105000000002851	105000000001707	0002
 0.736743376	 0.270287418	106000000001584	106000000000042	0002
 0.716886205	 0.730850399	106000000002375	106000000000042	0002
 0.411851930	 1.182430206	106000000002735	106000000000042	0002
 0.380050086	 0.966726455	106000000001007	106000000000064	0002
 0.188931980	 2.106361569	106000000002411	106000000000064	0002
 0.121394223	 0.819617899	106000000001992	106000000000389	0002
 0.890937970	 0.753063226	106000000003882	106000000001287	0002
 0.857350805	 0.882352569	107000000000031	107000000000003	0002
 0.446319238	 1.702081256	107000000000106	107000000000003	0002
 0.464876325	 0.917341602	107000000000115	107000000000003	0002
 0.986257457	 0.894493867	107000000000242	107000000000003	0002
 0.088241684	 1.107462807	107000000000613	107000000000003	0002
 0.355932406	 1.394795633	107000000001066	107000000000003	0002
 0.297194686	 1.317248904	107000000001144	107000000000003	0002
 0.850118798	 1.046413394	107000000001372	107000000000003	0002
 0.725292331	 1.193431554	107000000001409	107000000000003	0002
 0.487642965	 0.778337428	107000000001463	107000000000003	0002
 0.789972231	 0.506718494	107000000001775	107000000000003	0002
 1.389041453	 0.668860736	107000000001843	107000000000003	0002
 0.280762720	 1.824356313	107000000002124	107000000000003	0002
 0.251757055	 0.905923627	107000000002696	107000000000003	0002
 1.271052142	 0.670828435	107000000002793	107000000000003	0002
 0.473516834	 1.189582068	107000000002913	107000000000003	0002
 0.788258421	 0.221560497	107000000003129	107000000000003	0002
 0.657877155	 1.230568351	107000000003336	107000000000003	0002
 0.364605055	 0.600800391	107000000003668	107000000000003	0002
 0.342676345	 0.420561807	107000000004153	107000000000003	0002
 0.156918180	 0.823288305	107000000004058	107000000000430	0002
 0.181246648	 0.744445396	108000000001425	108000000000027	0002
 0.372792122	 1.730972735	108000000001510	108000000000027	0002
 0.504676398	 1.360001544	108000000001544	108000000000027	0002
 1.201524882	 0.305592374	108000000002488	108000000000027	0002
 0.466580859	 1.537165414	108000000002627	108000000000027	0002
 1.474904918	 0.549360318	108000000000375	108000000000036	0002
 0.434668264	 1.739453928	108000000001738	108000000000036	0002
 0.089393083	 0.258509450	109000000000227	109000000000002	0002
 0.696432146	 1.097500401	109000000000283	109000000000002	0002
 0.683439996	 1.105727782	109000000000309	109000000000002	0002
 1.387665989	 0.125140715	109000000000338	109000000000002	0002
 0.330481420	 0.547897513	109000000000643	109000000000002	0002
 0.508916789	 1.262852875	109000000000909	109000000000002	0002
 0.438706015	 1.002298438	109000000000972	109000000000002	0002
 0.436436014	 1.490956123	109000000000992	109000000000002	0002
 0.575621882	 1.146196101	109000000001092	109000000000002	0002
 0.149398956	 1.466038651	109000000001273	109000000000002	0002
 0.562716075	 0.576887333	109000000001675	109000000000002	0002
 0.688588277	 0.729731776	109000000001689	109000000000002	0002
 0.433299253	 1.044981781	109000000001730	109000000000002	0002
 0.290238404	 2.166902874	109000000001918	109000000000002	0002
 1.276451763	 0.351041541	109000000002156	109000000000002	0002
 0.492105755	 0.800482715	109000000002298	109000000000002	0002
 0.573851798	 0.832571206	109000000002482	109000000000002	0002
 0.911168527	 0.953622909	109000000002612	109000000000002	0002
 0.593979539	 0.794591077	109000000002629	109000000000002	0002
 0.416004127	 1.193573770	109000000002995	109000000000002	0002
 0.196031558	 1.829688074	109000000003147	109000000000002	0002
 0.147660121	 2.209083141	109000000003751	109000000000002	0002
 0.467842075	 1.434522345	110000000001796	110000000000106	0002
 0.284944611	 0.689287632	110000000001558	110000000000346	0002
 0.536814101	 0.747742439	112000000001924	112000000000041	0002
 0.062140800	 2.801076010	112000000002079	112000000000041	0002
 0.331913728	 0.875218495	112000000000822	112000000000075	0002
 0.659526127	 0.628352878	112000000000855	112000000000075	0002
 0.745633909	 0.357254676	112000000002554	112000000000095	0002
 0.153452235	 0.775609760	113000000001220	113000000000095	0002
 0.124684015	 0.681301469	113000000002235	113000000000145	0002
 0.438745403	 1.123457616	114000000001937	114000000000036	0002
 0.332174713	 0.364126158	114000000002259	114000000000036	0002
 1.160014710	 0.609404430	114000000001501	114000000000123	0002
 0.238159434	 0.623235265	114000000001738	114000000000550	0002
 0.627869936	 1.130922445	115000000000325	115000000000036	0002
 0.213863603	 0.667905152	115000000000662	115000000000036	0002
 0.074831699	 0.649517369	115000000001044	115000000000036	0002
 0.359351074	 0.416060100	115000000001295	115000000000036	0002
 0.528353157	 0.931383614	115000000002590	115000000000036	0002
 0.783061119	 1.005836798	117000000001033	117000000000038	0002
 0.450740740	 0.593826907	117000000001171	117000000000038	0002
 0.500561948	 1.376688042	117000000003217	117000000000038	0002
 0.301527377	 0.607315332	117000000000913	117000000000133	0002
 0.603189540	 0.360397555	117000000002515	117000000001102	0002
 0.088570279	 1.204567665	120000000001857	120000000000149	0002
 0.267597051	 0.608984794	121000000001375	121000000000115	0002
 0.661698977	 0.589712260	122000000000669	122000000000094	0002
 0.582210249	 1.294249441	123000000000142	123000000000003	0002
 0.882204540	 0.635916411	123000000000518	123000000000003	0002
 0.364326785	 0.573869448	123000000000573	123000000000003	0002
 1.118883206	 0.684086853	123000000000619	123000000000003	0002
 0.258992959	 1.670256680	123000000000734	123000000000003	0002
 0.496401995	 0.433500478	123000000000926	123000000000003	0002
 1.779194345	 0.392006639	123000000000964	123000000000003	0002
 0.429575874	 1.010823550	123000000000991	123000000000003	0002
 0.487638130	 0.576872447	123000000001275	123000000000003	0002
 0.126165096	 1.909225733	123000000001288	123000000000003	0002
 0.441998891	 0.474355498	123000000001314	123000000000003	0002
 0.287156872	 0.273416277	123000000001349	123000000000003	0002
 0.688153680	 1.163039322	123000000001436	123000000000003	0002
 0.345215544	 0.876369438	123000000001469	123000000000003	0002
 0.491118319	 0.635013188	123000000001501	123000000000003	0002
 1.032992795	 0.620165011	123000000001562	123000000000003	0002
 0.173445008	 1.642683592	123000000001589	123000000000003	0002
 0.483074065	 0.781381532	123000000001619	123000000000003	0002
 0.492663579	 1.157006131	123000000001635	123000000000003	0002
 0.411245259	 0.752320983	123000000001695	123000000000003	0002
 0.353257142	 0.987072515	123000000001861	123000000000003	0002
 0.211042138	 1.532017116	123000000001991	123000000000003	0002
 0.269534398	 0.939374631	123000000002159	123000000000003	0002
 1.442480299	 0.657097004	123000000002439	123000000000003	0002
 0.354989481	 1.750004536	123000000002918	123000000000003	0002
 0.637351873	 0.699068037	123000000002930	123000000000003	0002
 0.297777092	 0.799872956	126000000001424	126000000000026	0002
 0.840676398	 0.748397685	126000000001666	126000000000471	0002
 0.421233813	 0.220987800	128000000001777	128000000000277	0002
 0.247102851	 0.561081338	 71000000004583	 71000000000057	0003
 1.507446593	 0.580667410	 74000000002145	 74000000000615	0003
 0.628255865	 0.587316069	 79000000000512	 79000000000053	0003
 0.324029962	 1.889071087	 80000000000716	 80000000000079	0003
 0.527204689	 1.033753041	 87000000001315	 87000000000190	0003
 0.210199485	 2.247890118	 87000000002101	 87000000000190	0003
 0.869757425	 1.012450910	 87000000001327	 87000000000535	0003
 0.611194223	 0.549549249	 88000000002274	 88000000000053	0003
 0.767519780	 0.806440263	 90000000000177	 90000000000017	0003
 0.310909489	 0.932566859	 90000000000547	 90000000000017	0003
 0.849727934	 1.026082262	 90000000002202	 90000000000017	0003
 0.115079808	 2.101866133	 90000000002292	 90000000000017	0003
