 r/R200_host	    v/v_crit
 0.285352019	 1.150753927
 0.653805886	 1.161977469
 0.948593195	 0.856748141
 0.252816080	 1.507993660
 0.716031470	 1.074117895
 0.919832015	 1.004212425
 0.544408422	 0.690240943
 1.274745697	 0.776931623
 0.360294975	 1.348684120
 0.277939415	 1.119452884
 1.234784969	 0.664021855
 0.253883071	 1.192985853
 0.428955812	 1.318465190
 0.794787237	 0.857625455
 0.854209273	 0.507375663
 1.049457051	 0.304575713
 1.862162096	 0.324206505
 1.008611505	 0.647848867
 0.348441286	 1.503896725
 0.337244529	 1.590862122
 0.191927182	 1.475586597
 0.410227988	 1.810427502
 0.205882373	 2.201227977
 0.138078147	 1.513860409
 0.840416660	 0.407361020
 0.921049677	 0.688324253
 0.798741615	 1.130091649
 0.766029380	 1.089191249
 0.606426415	 1.297385331
 0.643761211	 1.306706032
 0.733321325	 1.230080159
 0.230939316	 1.599130770
 0.503386569	 0.966754030
 0.823876863	 0.846407804
 0.936456822	 0.962995569
 1.480652969	 0.372520063
 0.565315529	 1.104356120
 0.705201216	 0.393690819
 0.664416794	 0.564889915
 1.463838815	 0.534304666
 0.173379232	 1.900774007
 0.286562038	 0.359316202
 0.049239011	 0.338926802
 0.830121583	 0.866897011
 0.492203273	 1.024931998
 0.778815321	 1.000855748
 0.526621923	 0.620756466
 0.486753605	 1.109121785
 0.455814316	 0.694404427
 0.640258509	 1.308115043
 0.211971105	 2.109340180
 0.632414847	 1.341830885
 0.730569431	 0.496679641
 0.667285198	 1.150509065
 1.185738588	 0.433586392
 1.858444422	 0.375229727
 1.096712927	 0.517013385
 0.105565908	 0.816337439
 0.484813865	 0.566268438
 0.597583793	 0.688162707
 0.107509752	 0.932142398
 0.636275950	 0.563713860
 0.434349696	 0.904314288
 1.081555017	 0.727666893
 0.476401497	 1.143943386
 0.680581905	 1.287282035
 1.768808338	 0.448268505
 0.512054306	 1.324291138
 0.441740524	 1.660662083
 0.267993245	 1.732901892
 0.567258446	 1.283550538
 0.771900982	 0.872941505
 0.723951965	 0.441429028
 0.242698023	 1.584016294
 0.647751033	 0.626527937
 1.672444191	 0.074122667
 1.674359045	 0.468313115
 0.339019862	 1.218472887
 0.370542954	 1.713055701
 0.454032810	 0.170266420
 0.821163815	 0.555019613
 0.470630153	 0.518286633
 1.395293571	 0.497737935
 1.439654705	 0.601110570
 0.888487110	 0.719702054
 1.092352081	 0.870776720
 0.249069266	 0.980338816
 2.163194844	 0.158076587
 1.365414119	 0.657927123
 0.528144567	 0.882341677
 0.204264523	 1.318674854
 1.153184226	 0.691595923
 0.328757478	 1.851204794
 1.513667101	 0.644177709
 1.469832546	 0.292993984
 0.889296690	 0.978294018
 0.151473554	 1.552838380
 0.712370453	 0.777498851
 0.738350115	 0.349341527
 1.558084365	 0.558694730
 1.295482377	 0.648171334
 0.061784274	 1.100621536
 0.450515766	 0.791946901
 0.540849399	 0.413052580
 1.384235050	 0.650990780
 0.956154470	 0.926311021
 0.326958452	 0.715298995
 0.362098335	 0.890166628
 0.780767888	 0.689353485
 0.507815453	 1.426835076
 1.399790158	 0.710848641
 0.688283323	 0.513558484
 1.270297056	 0.735510131
 0.861389343	 0.347218523
 0.315557890	 1.748537154
 0.643662183	 0.876483270
 1.357813421	 0.293032346
 1.336265815	 0.298226823
 0.772639162	 0.676051593
 0.947400355	 0.680255757
 0.653486299	 0.905432034
 0.930904650	 0.603809586
 0.177161349	 1.576388256
 0.675205485	 0.447559197
 0.227902116	 0.667510839
 0.483001115	 1.061888029
 1.398564349	 0.261992056
 0.347686896	 0.321471935
 0.479298055	 1.216717178
 1.533660239	 0.509468040
 0.394854202	 0.867824591
 1.613284083	 0.487132098
 1.744062696	 0.260762872
 0.432376466	 1.081377700
 0.848012056	 0.770514805
 0.224675850	 1.419589607
 1.835556954	 0.440826079
 0.216576086	 0.850783421
 0.318381391	 1.002731454
 1.210459344	 0.626879229
 1.686834005	 0.412808493
 0.620878794	 0.366315301
 1.089558410	 0.378077505
 1.340763844	 0.745721370
 0.973514094	 0.144543955
 0.497166257	 1.595595213
 1.067565600	 0.790864705
 0.767357580	 0.917483212
 0.801919411	 0.860559558
 0.980730729	 0.636794857
 0.622028904	 0.960637127
 0.754013946	 1.029151731
 0.927271565	 0.513130777
 0.141423135	 1.931540609
 1.077062546	 0.820314929
 0.211196355	 0.823290368
 1.095198815	 0.634867617
 0.432481461	 0.412356642
 1.298865186	 0.714897965
 0.190102169	 1.237694202
 0.595280093	 0.778124335
 0.631057600	 0.967576709
 1.426736887	 0.644566534
 1.327583307	 0.435895828
 0.631099003	 1.364438904
 1.371339708	 0.568299513
 1.030205219	 0.649196613
 0.011763944	 0.195604669
 0.225860719	 1.320613845
 0.646803695	 1.229699268
 0.724391540	 0.223951218
 0.360056900	 0.514242464
 0.600309101	 0.484969031
 0.916532395	 0.320268600
 1.015260506	 0.443471700
 1.045067485	 0.543887108
 0.781798907	 0.288476440
 0.357103342	 0.648303367
 1.213442882	 0.582150658
 1.066657888	 0.502949466
 0.532393602	 0.953441882
 0.619490407	 0.666047473
 0.757498757	 0.550558111
 1.020836986	 0.295502307
 0.546538601	 1.075861845
 0.275083178	 1.266915849
 0.261757874	 1.525011374
 0.164778787	 1.278694083
 0.873534653	 0.557934406
 0.211354647	 1.162957193
 0.373913062	 0.831670855
 0.858697084	 0.934838575
 1.012572191	 0.363145731
 0.982079166	 0.653351476
 0.638001946	 0.582750705
 0.612490424	 1.196771731
 0.309541120	 1.494092584
 0.625585965	 1.037697564
 0.955165918	 0.742994392
 0.522251241	 1.417916367
 0.178774826	 1.427093303
 0.817407442	 1.065094068
 0.382025370	 0.672984336
 0.395696588	 1.237868191
 0.544431756	 1.442500209
 1.017364617	 0.519669602
 0.596741810	 0.792775431
 0.819942328	 0.494870757
 0.676627083	 0.570424688
 0.657909385	 0.436300056
 1.809235412	 0.144444510
 0.094652114	 1.511207243
 1.626794876	 0.480992672
 0.538053832	 0.999151434
 0.671601725	 0.890939523
 0.149721212	 1.287917855
 1.530580147	 0.630916401
 0.548282237	 0.218683057
 0.539356172	 0.806620460
 0.611949380	 0.749428678
 1.271737134	 0.426547144
 0.512445281	 1.238815130
 1.081019608	 0.675986774
 0.268541085	 1.616164282
 0.436193634	 1.112253428
 0.226073390	 1.483280800
 1.087892755	 0.525344394
 0.092755013	 2.861537898
 0.386599555	 1.556142680
 0.465893872	 0.832517931
 1.564303105	 0.583419724
 0.641396711	 0.695413182
 0.519063864	 0.969723996
 0.355832262	 0.656830280
 1.156543554	 0.773785333
 0.598634853	 0.955187022
 0.724152945	 0.808424441
 0.463714502	 0.769293567
 0.533086146	 1.556227817
 0.257596240	 1.356712852
 1.302438669	 0.731208861
 0.698685236	 0.364301836
 0.265671161	 1.605584258
 0.525120111	 0.945105834
 0.415845016	 1.303962993
 0.019102812	 0.285462382
 0.016103393	 0.398678396
 0.020192966	 0.692624545
 0.005873576	 0.179288396
 0.012212490	 0.086610837
 0.009519419	 0.084512593
 1.088422685	 0.882969501
 1.275961192	 0.314825439
 1.256736481	 0.336358965
 0.004790688	 0.157317532
 0.004648263	 0.162000666
 0.003833594	 0.152417906
 0.605176505	 1.239407210
 0.788664750	 1.186596243
 0.994059414	 0.632336995
 1.408181327	 0.373019446
 0.770597429	 1.067782279
 0.380410323	 1.651520998
 1.643078021	 0.567098604
 0.148433104	 0.654106129
 0.309157784	 1.722942518
 1.201097171	 0.753058645
 0.592814733	 1.097687341
 0.735568591	 0.676266749
 1.279827797	 0.616732179
 0.826196071	 0.959343306
 0.663181794	 0.955951083
 0.823890057	 0.953346829
 0.749335813	 0.541529426
 0.760429150	 1.055106998
 0.499502736	 1.400410189
 0.394185225	 1.777766133
 1.198420581	 0.756548395
 1.069347409	 0.422109052
 0.597990915	 1.027461457
 0.736407480	 0.966673531
 0.464742435	 1.407218339
 0.530721510	 0.373656375
 0.201198689	 2.040938393
 0.587006671	 1.065944249
 0.238912956	 1.244854057
 1.225386173	 0.826324961
 0.992096603	 0.466054965
 0.611762242	 0.706762041
 0.295356437	 0.611906725
 0.655096896	 0.780805489
 0.518778791	 0.634111141
 0.770373772	 0.848727014
 0.756491500	 0.876515923
 0.973849011	 0.613607917
 0.801435501	 0.529806079
 0.340703672	 0.232776465
 0.719436478	 0.833394274
 0.984698522	 0.938350983
 0.481628707	 0.619279542
 0.468502869	 0.879566844
 0.944706623	 0.974036164
 1.197507046	 0.741920936
 1.655682198	 0.287729442
 2.148684015	 0.219353996
 0.944919456	 0.470163057
 0.408112569	 0.506734470
 0.867236379	 0.567792267
 0.923491680	 0.729152752
 0.609287193	 0.679356916
 0.891162446	 0.503534116
 0.875269835	 0.709235299
 0.751011494	 0.536854447
 0.214059620	 0.829601753
 0.751143582	 0.596642031
 1.079658556	 0.713295598
 0.628834082	 0.847774598
 1.733378916	 0.166798651
 0.394974005	 0.876155880
 0.749597433	 1.019013880
 0.897282900	 1.012673833
 0.928631622	 0.789524426
 0.194242014	 1.221283800
 0.272599343	 1.377145616
 0.710293606	 0.700674737
 0.619238236	 0.415290481
 0.736511548	 0.321803972
 1.419262194	 0.279702540
 1.766747619	 0.237944464
 0.872220426	 0.563204266
 1.079628404	 0.445144531
 0.548984638	 0.565327798
 1.816373281	 0.470089609
 0.541322408	 0.959067222
 1.123247747	 0.578368783
 0.609551417	 0.700579397
 0.286788877	 0.566068091
 0.895890763	 0.963208715
 0.690306685	 1.066531746
 0.572568379	 0.817066818
 0.969757504	 0.585888836
 0.541232832	 0.599293671
 0.397201723	 0.462261092
 0.135546830	 0.142387234
 0.625985350	 1.348696130
 0.558000305	 1.043475308
 1.210157520	 0.771039796
 0.077765340	 1.394468124
 1.884246791	 0.463756778
 0.679634170	 0.686366790
 0.428786420	 1.360319218
 0.311081607	 0.974483179
 0.144131298	 1.395298554
 0.211293063	 1.435806931
 0.848522699	 0.655766445
 0.746608572	 0.387378786
 1.260718248	 0.674043151
 1.074402227	 0.372534662
 0.996983891	 0.221622322
 1.376901776	 0.452206206
 1.041627091	 0.961169388
 1.287319196	 0.333040071
 0.737345415	 0.191962177
 0.358409842	 1.332277396
 0.804232508	 0.575846704
 1.505196446	 0.256144726
 0.977189025	 0.900860557
 1.329856082	 0.294429557
 0.692818101	 1.094985240
 1.238275289	 0.508641287
 0.660493246	 1.147099684
 1.002871410	 0.897964048
 1.797795203	 0.443672775
 0.095076478	 0.829045353
 0.729388356	 0.732382503
 0.889364581	 0.598900353
 1.097621192	 0.538330329
 0.349209239	 1.054704462
 0.887780434	 0.727629690
 0.973743800	 0.813466721
 0.821275903	 1.123815380
 1.214527735	 0.564355628
 0.277484304	 0.662096920
 0.098594587	 2.061474705
 0.330392449	 1.947609590
 0.418028844	 1.226611242
 0.301282296	 1.186540072
 0.927996325	 0.896715580
 0.401594427	 0.412517352
 0.291601523	 1.176293568
 0.386080376	 0.753381314
 0.373144646	 1.628476457
 0.373577657	 1.659542276
 0.649071405	 1.203766237
 0.464533832	 0.436269732
 0.733636639	 1.183915155
 0.787195679	 0.697938415
 0.247458584	 1.218430097
 1.139115530	 0.874398908
 0.415143424	 0.336836366
 0.447684122	 1.198910574
 0.841208602	 0.997962693
 0.364536514	 0.834936208
 0.526207814	 0.953710516
 0.246829135	 1.405408583
 0.243629340	 0.715605334
 0.315737406	 1.637335762
 0.296311201	 2.058503107
 0.166823272	 1.510876862
 0.670245742	 1.018229099
 0.308479629	 1.681611326
 0.313165354	 1.372925180
 0.542014346	 0.986610221
